timestamp,label
1625096580,0
1625096640,0
1625096700,0
1625096760,0
1625096820,0
1625096880,0
1625096940,0
1625097000,0
1625097060,0
1625097120,0
1625097180,0
1625097240,0
1625097300,0
1625097360,0
1625097420,0
1625097480,0
1625097540,0
1625097600,0
1625097660,0
1625097720,0
1625097780,0
1625097840,0
1625097900,0
1625097960,0
1625098020,0
1625098080,0
1625098140,0
1625098200,0
1625098260,0
1625098320,0
1625098380,0
1625098440,0
1625098500,0
1625098560,0
1625098620,0
1625098680,0
1625098740,0
1625098800,0
1625098860,0
1625098920,0
1625098980,0
1625099040,0
1625099100,0
1625099160,0
1625099220,0
1625099280,0
1625099340,0
1625099400,0
1625099460,0
1625099520,0
1625099580,0
1625099640,0
1625099700,0
1625099760,0
1625099820,0
1625099880,0
1625099940,0
1625100000,0
1625100060,0
1625100120,0
1625100180,0
1625100240,0
1625100300,0
1625100360,0
1625100420,0
1625100480,0
1625100540,0
1625100600,0
1625100660,0
1625100720,0
1625100780,0
1625100840,0
1625100900,0
1625100960,0
1625101020,0
1625101080,0
1625101140,0
1625101200,0
1625101260,0
1625101320,0
1625101380,0
1625101440,0
1625101500,0
1625101560,0
1625101620,0
1625101680,0
1625101740,0
1625101800,0
1625101860,0
1625101920,0
1625101980,0
1625102040,0
1625102100,0
1625102160,0
1625102220,0
1625102280,0
1625102340,0
1625102400,0
1625102460,0
1625102520,0
1625102580,0
1625102640,0
1625102700,0
1625102760,0
1625102820,0
1625102880,0
1625102940,0
1625103000,0
1625103060,0
1625103120,0
1625103180,0
1625103240,0
1625103300,0
1625103360,0
1625103420,0
1625103480,0
1625103540,0
1625103600,0
1625103660,0
1625103720,0
1625103780,0
1625103840,0
1625103900,0
1625103960,0
1625104020,0
1625104080,0
1625104140,0
1625104200,0
1625104260,0
1625104320,0
1625104380,0
1625104440,0
1625104500,0
1625104560,0
1625104620,0
1625104680,0
1625104740,0
1625104800,0
1625104860,0
1625104920,0
1625104980,0
1625105040,0
1625105100,0
1625105160,0
1625105220,0
1625105280,0
1625105340,0
1625105400,0
1625105460,0
1625105520,0
1625105580,0
1625105640,0
1625105700,0
1625105760,0
1625105820,0
1625105880,0
1625105940,0
1625106000,0
1625106060,0
1625106120,0
1625106180,0
1625106240,0
1625106300,0
1625106360,0
1625106420,0
1625106480,0
1625106540,0
1625106600,0
1625106660,0
1625106720,0
1625106780,0
1625106840,0
1625106900,0
1625106960,0
1625107020,0
1625107080,0
1625107140,0
1625107200,0
1625107260,0
1625107320,0
1625107380,0
1625107440,0
1625107500,0
1625107560,0
1625107620,0
1625107680,0
1625107740,0
1625107800,0
1625107860,0
1625107920,0
1625107980,0
1625108040,0
1625108100,0
1625108160,0
1625108220,0
1625108280,0
1625108340,0
1625108400,0
1625108460,0
1625108520,0
1625108580,0
1625108640,0
1625108700,0
1625108760,0
1625108820,0
1625108880,0
1625108940,0
1625109000,0
1625109060,0
1625109120,0
1625109180,0
1625109240,0
1625109300,0
1625109360,0
1625109420,0
1625109480,0
1625109540,0
1625109600,0
1625109660,0
1625109720,0
1625109780,0
1625109840,0
1625109900,0
1625109960,0
1625110020,0
1625110080,0
1625110140,0
1625110200,0
1625110260,0
1625110320,0
1625110380,0
1625110440,0
1625110500,0
1625110560,0
1625110620,0
1625110680,0
1625110740,0
1625110800,0
1625110860,0
1625110920,0
1625110980,0
1625111040,0
1625111100,0
1625111160,0
1625111220,0
1625111280,0
1625111340,0
1625111400,0
1625111460,0
1625111520,0
1625111580,0
1625111640,0
1625111700,0
1625111760,0
1625111820,0
1625111880,0
1625111940,0
1625112000,0
1625112060,0
1625112120,0
1625112180,0
1625112240,0
1625112300,0
1625112360,0
1625112420,0
1625112480,0
1625112540,0
1625112600,0
1625112660,0
1625112720,0
1625112780,0
1625112840,0
1625112900,0
1625112960,0
1625113020,0
1625113080,0
1625113140,0
1625113200,0
1625113260,0
1625113320,0
1625113380,0
1625113440,0
1625113500,0
1625113560,0
1625113620,0
1625113680,0
1625113740,0
1625113800,0
1625113860,0
1625113920,0
1625113980,0
1625114040,0
1625114100,0
1625114160,0
1625114220,0
1625114280,0
1625114340,0
1625114400,0
1625114460,0
1625114520,0
1625114580,0
1625114640,0
1625114700,0
1625114760,0
1625114820,0
1625114880,0
1625114940,0
1625115000,0
1625115060,0
1625115120,0
1625115180,0
1625115240,0
1625115300,0
1625115360,0
1625115420,0
1625115480,0
1625115540,0
1625115600,0
1625115660,0
1625115720,0
1625115780,0
1625115840,0
1625115900,0
1625115960,0
1625116020,0
1625116080,0
1625116140,0
1625116200,0
1625116260,0
1625116320,0
1625116380,0
1625116440,0
1625116500,0
1625116560,0
1625116620,0
1625116680,0
1625116740,0
1625116800,0
1625116860,0
1625116920,0
1625116980,0
1625117040,0
1625117100,0
1625117160,0
1625117220,0
1625117280,0
1625117340,0
1625117400,0
1625117460,0
1625117520,0
1625117580,0
1625117640,0
1625117700,0
1625117760,0
1625117820,0
1625117880,0
1625117940,0
1625118000,0
1625118060,0
1625118120,0
1625118180,0
1625118240,0
1625118300,0
1625118360,0
1625118420,0
1625118480,0
1625118540,0
1625118600,0
1625118660,0
1625118720,0
1625118780,0
1625118840,0
1625118900,0
1625118960,0
1625119020,0
1625119080,0
1625119140,0
1625119200,0
1625119260,0
1625119320,0
1625119380,0
1625119440,0
1625119500,0
1625119560,0
1625119620,0
1625119680,0
1625119740,0
1625119800,0
1625119860,0
1625119920,0
1625119980,0
1625120040,0
1625120100,0
1625120160,0
1625120220,0
1625120280,0
1625120340,0
1625120400,0
1625120460,0
1625120520,0
1625120580,0
1625120640,0
1625120700,0
1625120760,0
1625120820,0
1625120880,0
1625120940,0
1625121000,0
1625121060,0
1625121120,0
1625121180,0
1625121240,0
1625121300,0
1625121360,0
1625121420,0
1625121480,0
1625121540,0
1625121600,0
1625121660,0
1625121720,0
1625121780,0
1625121840,0
1625121900,0
1625121960,0
1625122020,0
1625122080,0
1625122140,0
1625122200,0
1625122260,0
1625122320,0
1625122380,0
1625122440,0
1625122500,0
1625122560,0
1625122620,0
1625122680,0
1625122740,0
1625122800,0
1625122860,0
1625122920,0
1625122980,0
1625123040,0
1625123100,0
1625123160,0
1625123220,0
1625123280,1
1625123340,0
1625123400,0
1625123460,0
1625123520,0
1625123580,0
1625123640,0
1625123700,0
1625123760,1
1625123820,0
1625123880,0
1625123940,0
1625124000,0
1625124060,1
1625124120,0
1625124180,0
1625124240,1
1625124300,1
1625124360,1
1625124420,0
1625124480,0
1625124540,0
1625124600,1
1625124660,1
1625124720,0
1625124780,0
1625124840,0
1625124900,0
1625124960,1
1625125020,0
1625125080,0
1625125140,0
1625125200,0
1625125260,1
1625125320,0
1625125380,0
1625125440,0
1625125500,0
1625125560,0
1625125620,0
1625125680,0
1625125740,0
1625125800,0
1625125860,0
1625125920,0
1625125980,0
1625126040,0
1625126100,0
1625126160,0
1625126220,0
1625126280,0
1625126340,0
1625126400,0
1625126460,1
1625126520,1
1625126580,0
1625126640,0
1625126700,0
1625126760,0
1625126820,0
1625126880,0
1625126940,0
1625127000,0
1625127060,0
1625127120,0
1625127180,0
1625127240,0
1625127300,0
1625127360,0
1625127420,0
1625127480,0
1625127540,0
1625127600,0
1625127660,1
1625127720,0
1625127780,0
1625127840,0
1625127900,0
1625127960,0
1625128020,0
1625128080,0
1625128140,0
1625128200,0
1625128260,0
1625128320,0
1625128380,1
1625128440,0
1625128500,1
1625128560,1
1625128620,1
1625128680,1
1625128740,1
1625128800,1
1625128860,1
1625128920,1
1625128980,1
1625129040,1
1625129100,1
1625129160,0
1625129220,1
1625129280,0
1625129340,1
1625129400,0
1625129460,0
1625129520,1
1625129580,1
1625129640,1
1625129700,1
1625129760,0
1625129820,0
1625129880,1
1625129940,1
1625130000,0
1625130060,0
1625130120,0
1625130180,1
1625130240,0
1625130300,0
1625130360,0
1625130420,0
1625130480,0
1625130540,0
1625130600,0
1625130660,1
1625130720,1
1625130780,0
1625130840,1
1625130900,1
1625130960,0
1625131020,0
1625131080,0
1625131140,0
1625131200,0
1625131260,1
1625131320,1
1625131380,0
1625131440,0
1625131500,0
1625131560,1
1625131620,1
1625131680,1
1625131740,0
1625131800,0
1625131860,1
1625131920,1
1625131980,0
1625132040,0
1625132100,0
1625132160,0
1625132220,0
1625132280,0
1625132340,0
1625132400,1
1625132460,0
1625132520,0
1625132580,1
1625132640,0
1625132700,0
1625132760,1
1625132820,0
1625132880,1
1625132940,0
1625133000,0
1625133060,1
1625133120,0
1625133180,0
1625133240,0
1625133300,0
1625133360,0
1625133420,0
1625133480,0
1625133540,1
1625133600,0
1625133660,0
1625133720,1
1625133780,1
1625133840,0
1625133900,0
1625133960,0
1625134020,0
1625134080,1
1625134140,0
1625134200,0
1625134260,0
1625134320,0
1625134380,1
1625134440,1
1625134500,0
1625134560,0
1625134620,1
1625134680,0
1625134740,1
1625134800,0
1625134860,0
1625134920,1
1625134980,1
1625135040,1
1625135100,1
1625135160,1
1625135220,0
1625135280,0
1625135340,0
1625135400,0
1625135460,0
1625135520,0
1625135580,0
1625135640,0
1625135700,0
1625135760,0
1625135820,0
1625135880,0
1625135940,0
1625136000,0
1625136060,0
1625136120,0
1625136180,1
1625136240,0
1625136300,0
1625136360,0
1625136420,0
1625136480,0
1625136540,0
1625136600,1
1625136660,1
1625136720,0
1625136780,0
1625136840,1
1625136900,0
1625136960,0
1625137020,0
1625137080,0
1625137140,0
1625137200,0
1625137260,0
1625137320,0
1625137380,0
1625137440,0
1625137500,0
1625137560,1
1625137620,1
1625137680,0
1625137740,0
1625137800,0
1625137860,0
1625137920,0
1625137980,0
1625138040,0
1625138100,0
1625138160,0
1625138220,0
1625138280,1
1625138340,0
1625138400,0
1625138460,0
1625138520,0
1625138580,1
1625138640,0
1625138700,0
1625138760,0
1625138820,0
1625138880,0
1625138940,0
1625139000,0
1625139060,1
1625139120,1
1625139180,1
1625139240,1
1625139300,1
1625139360,1
1625139420,1
1625139480,1
1625139540,1
1625139600,1
1625139660,1
1625139720,1
1625139780,1
1625139840,0
1625139900,1
1625139960,1
1625140020,0
1625140080,0
1625140140,1
1625140200,0
1625140260,0
1625140320,0
1625140380,0
1625140440,0
1625140500,0
1625140560,0
1625140620,1
1625140680,0
1625140740,1
1625140800,0
1625140860,0
1625140920,0
1625140980,0
1625141040,0
1625141100,0
1625141160,0
1625141220,0
1625141280,0
1625141340,0
1625141400,1
1625141460,0
1625141520,0
1625141580,0
1625141640,0
1625141700,0
1625141760,0
1625141820,1
1625141880,1
1625141940,0
1625142000,0
1625142060,0
1625142120,0
1625142180,0
1625142240,0
1625142300,0
1625142360,1
1625142420,0
1625142480,0
1625142540,0
1625142600,0
1625142660,0
1625142720,0
1625142780,0
1625142840,0
1625142900,0
1625142960,0
1625143020,0
1625143080,0
1625143140,0
1625143200,0
1625143260,0
1625143320,0
1625143380,0
1625143440,0
1625143500,0
1625143560,0
1625143620,0
1625143680,0
1625143740,0
1625143800,0
1625143860,0
1625143920,0
1625143980,0
1625144040,0
1625144100,0
1625144160,0
1625144220,0
1625144280,1
1625144340,0
1625144400,0
1625144460,0
1625144520,1
1625144580,1
1625144640,0
1625144700,0
1625144760,0
1625144820,0
1625144880,0
1625144940,0
1625145000,0
1625145060,0
1625145120,0
1625145180,0
1625145240,0
1625145300,1
1625145360,1
1625145420,1
1625145480,0
1625145540,0
1625145600,0
1625145660,0
1625145720,0
1625145780,0
1625145840,0
1625145900,0
1625145960,0
1625146020,0
1625146080,0
1625146140,0
1625146200,1
1625146260,1
1625146320,0
1625146380,0
1625146440,1
1625146500,0
1625146560,0
1625146620,0
1625146680,0
1625146740,0
1625146800,0
1625146860,1
1625146920,0
1625146980,0
1625147040,0
1625147100,1
1625147160,0
1625147220,1
1625147280,1
1625147340,0
1625147400,0
1625147460,0
1625147520,0
1625147580,0
1625147640,0
1625147700,0
1625147760,0
1625147820,0
1625147880,0
1625147940,0
1625148000,0
1625148060,0
1625148120,0
1625148180,0
1625148240,1
1625148300,0
1625148360,0
1625148420,1
1625148480,0
1625148540,0
1625148600,0
1625148660,0
1625148720,0
1625148780,0
1625148840,0
1625148900,0
1625148960,1
1625149020,0
1625149080,1
1625149140,1
1625149200,1
1625149260,0
1625149320,0
1625149380,0
1625149440,1
1625149500,0
1625149560,0
1625149620,1
1625149680,0
1625149740,0
1625149800,1
1625149860,0
1625149920,1
1625149980,1
1625150040,1
1625150100,0
1625150160,0
1625150220,0
1625150280,0
1625150340,1
1625150400,0
1625150460,0
1625150520,0
1625150580,0
1625150640,1
1625150700,1
1625150760,0
1625150820,0
1625150880,0
1625150940,1
1625151000,0
1625151060,0
1625151120,1
1625151180,1
1625151240,0
1625151300,0
1625151360,0
1625151420,0
1625151480,0
1625151540,0
1625151600,1
1625151660,1
1625151720,0
1625151780,0
1625151840,0
1625151900,0
1625151960,1
1625152020,0
1625152080,0
1625152140,0
1625152200,1
1625152260,1
1625152320,1
1625152380,1
1625152440,1
1625152500,1
1625152560,0
1625152620,0
1625152680,0
1625152740,1
1625152800,1
1625152860,0
1625152920,0
1625152980,1
1625153040,0
1625153100,0
1625153160,0
1625153220,0
1625153280,0
1625153340,0
1625153400,0
1625153460,0
1625153520,0
1625153580,0
1625153640,0
1625153700,0
1625153760,0
1625153820,0
1625153880,0
1625153940,0
1625154000,1
1625154060,1
1625154120,1
1625154180,0
1625154240,1
1625154300,1
1625154360,1
1625154420,0
1625154480,0
1625154540,0
1625154600,0
1625154660,1
1625154720,0
1625154780,0
1625154840,0
1625154900,0
1625154960,0
1625155020,0
1625155080,0
1625155140,1
1625155200,0
1625155260,0
1625155320,0
1625155380,0
1625155440,0
1625155500,0
1625155560,0
1625155620,0
1625155680,0
1625155740,0
1625155800,0
1625155860,0
1625155920,0
1625155980,0
1625156040,0
1625156100,0
1625156160,0
1625156220,1
1625156280,0
1625156340,0
1625156400,1
1625156460,0
1625156520,1
1625156580,0
1625156640,0
1625156700,0
1625156760,0
1625156820,0
1625156880,0
1625156940,0
1625157000,0
1625157060,0
1625157120,1
1625157180,1
1625157240,0
1625157300,0
1625157360,0
1625157420,0
1625157480,0
1625157540,1
1625157600,1
1625157660,0
1625157720,0
1625157780,1
1625157840,1
1625157900,0
1625157960,0
1625158020,1
1625158080,0
1625158140,0
1625158200,0
1625158260,0
1625158320,0
1625158380,0
1625158440,0
1625158500,0
1625158560,0
1625158620,0
1625158680,0
1625158740,0
1625158800,0
1625158860,0
1625158920,0
1625158980,0
1625159040,0
1625159100,0
1625159160,0
1625159220,1
1625159280,0
1625159340,1
1625159400,0
1625159460,0
1625159520,0
1625159580,0
1625159640,0
1625159700,0
1625159760,1
1625159820,0
1625159880,0
1625159940,0
1625160000,0
1625160060,0
1625160120,0
1625160180,0
1625160240,0
1625160300,1
1625160360,1
1625160420,0
1625160480,0
1625160540,0
1625160600,0
1625160660,0
1625160720,0
1625160780,0
1625160840,0
1625160900,0
1625160960,0
1625161020,0
1625161080,0
1625161140,0
1625161200,0
1625161260,0
1625161320,0
1625161380,1
1625161440,0
1625161500,0
1625161560,1
1625161620,0
1625161680,1
1625161740,1
1625161800,0
1625161860,0
1625161920,0
1625161980,0
1625162040,0
1625162100,0
1625162160,0
1625162220,0
1625162280,0
1625162340,0
1625162400,1
1625162460,0
1625162520,0
1625162580,0
1625162640,0
1625162700,0
1625162760,1
1625162820,0
1625162880,0
1625162940,0
1625163000,0
1625163060,0
1625163120,0
1625163180,0
1625163240,0
1625163300,0
1625163360,0
1625163420,0
1625163480,0
1625163540,0
1625163600,1
1625163660,0
1625163720,1
1625163780,0
1625163840,0
1625163900,1
1625163960,0
1625164020,1
1625164080,1
1625164140,1
1625164200,0
1625164260,0
1625164320,0
1625164380,0
1625164440,0
1625164500,0
1625164560,0
1625164620,0
1625164680,0
1625164740,0
1625164800,0
1625164860,0
1625164920,0
1625164980,0
1625165040,0
1625165100,1
1625165160,1
1625165220,0
1625165280,0
1625165340,1
1625165400,0
1625165460,0
1625165520,1
1625165580,1
1625165640,0
1625165700,0
1625165760,0
1625165820,0
1625165880,1
1625165940,0
1625166000,0
1625166060,0
1625166120,0
1625166180,1
1625166240,0
1625166300,0
1625166360,0
1625166420,1
1625166480,1
1625166540,0
1625166600,0
1625166660,0
1625166720,1
1625166780,1
1625166840,0
1625166900,1
1625166960,1
1625167020,0
1625167080,0
1625167140,0
1625167200,0
1625167260,0
1625167320,0
1625167380,0
1625167440,0
1625167500,0
1625167560,0
1625167620,0
1625167680,0
1625167740,0
1625167800,0
1625167860,0
1625167920,1
1625167980,1
1625168040,0
1625168100,0
1625168160,0
1625168220,0
1625168280,0
1625168340,0
1625168400,0
1625168460,0
1625168520,0
1625168580,1
1625168640,0
1625168700,0
1625168760,0
1625168820,1
1625168880,0
1625168940,0
1625169000,1
1625169060,1
1625169120,0
1625169180,0
1625169240,0
1625169300,0
1625169360,0
1625169420,0
1625169480,0
1625169540,0
1625169600,0
1625169660,0
1625169720,1
1625169780,1
1625169840,0
1625169900,1
1625169960,0
1625170020,0
1625170080,1
1625170140,1
1625170200,0
1625170260,0
1625170320,1
1625170380,1
1625170440,1
1625170500,0
1625170560,0
1625170620,1
1625170680,1
1625170740,1
1625170800,1
1625170860,1
1625170920,1
1625170980,1
1625171040,1
1625171100,1
1625171160,1
1625171220,1
1625171280,0
1625171340,0
1625171400,0
1625171460,0
1625171520,0
1625171580,0
1625171640,0
1625171700,0
1625171760,0
1625171820,0
1625171880,1
1625171940,0
1625172000,1
1625172060,0
1625172120,0
1625172180,0
1625172240,0
1625172300,0
1625172360,0
1625172420,0
1625172480,0
1625172540,1
1625172600,1
1625172660,1
1625172720,1
1625172780,0
1625172840,0
1625172900,0
1625172960,0
1625173020,0
1625173080,0
1625173140,1
1625173200,0
1625173260,0
1625173320,0
1625173380,1
1625173440,1
1625173500,0
1625173560,1
1625173620,1
1625173680,0
1625173740,0
1625173800,0
1625173860,0
1625173920,0
1625173980,0
1625174040,0
1625174100,1
1625174160,0
1625174220,0
1625174280,0
1625174340,1
1625174400,1
1625174460,0
1625174520,0
1625174580,0
1625174640,0
1625174700,0
1625174760,0
1625174820,0
1625174880,1
1625174940,0
1625175000,0
1625175060,1
1625175120,1
1625175180,0
1625175240,0
1625175300,0
1625175360,0
1625175420,0
1625175480,1
1625175540,0
1625175600,0
1625175660,1
1625175720,1
1625175780,1
1625175840,1
1625175900,1
1625175960,1
1625176020,1
1625176080,1
1625176140,1
1625176200,1
1625176260,1
1625176320,1
1625176380,0
1625176440,0
1625176500,0
1625176560,0
1625176620,0
1625176680,0
1625176740,0
1625176800,0
1625176860,0
1625176920,0
1625176980,0
1625177040,0
1625177100,0
1625177160,0
1625177220,0
1625177280,0
1625177340,0
1625177400,0
1625177460,0
1625177520,0
1625177580,0
1625177640,0
1625177700,0
1625177760,0
1625177820,0
1625177880,1
1625177940,0
1625178000,0
1625178060,0
1625178120,0
1625178180,0
1625178240,0
1625178300,0
1625178360,0
1625178420,0
1625178480,0
1625178540,0
1625178600,1
1625178660,0
1625178720,0
1625178780,0
1625178840,0
1625178900,0
1625178960,0
1625179020,0
1625179080,0
1625179140,0
1625179200,0
1625179260,1
1625179320,0
1625179380,0
1625179440,0
1625179500,0
1625179560,0
1625179620,0
1625179680,0
1625179740,0
1625179800,0
1625179860,0
1625179920,0
1625179980,1
1625180040,0
1625180100,0
1625180160,0
1625180220,1
1625180280,0
1625180340,0
1625180400,0
1625180460,0
1625180520,0
1625180580,0
1625180640,1
1625180700,0
1625180760,1
1625180820,0
1625180880,0
1625180940,0
1625181000,0
1625181060,0
1625181120,1
1625181180,0
1625181240,0
1625181300,0
1625181360,0
1625181420,0
1625181480,0
1625181540,0
1625181600,1
1625181660,0
1625181720,0
1625181780,0
1625181840,0
1625181900,1
1625181960,0
1625182020,0
1625182080,1
1625182140,0
1625182200,0
1625182260,0
1625182320,0
1625182380,0
1625182440,1
1625182500,1
1625182560,0
1625182620,0
1625182680,1
1625182740,1
1625182800,0
1625182860,0
1625182920,0
1625182980,0
1625183040,0
1625183100,0
1625183160,0
1625183220,1
1625183280,0
1625183340,0
1625183400,1
1625183460,1
1625183520,0
1625183580,0
1625183640,0
1625183700,0
1625183760,0
1625183820,0
1625183880,0
1625183940,0
1625184000,0
1625184060,1
1625184120,0
1625184180,0
1625184240,0
1625184300,0
1625184360,0
1625184420,0
1625184480,0
1625184540,0
1625184600,0
1625184660,0
1625184720,0
1625184780,0
1625184840,1
1625184900,0
1625184960,0
1625185020,0
1625185080,0
1625185140,0
1625185200,1
1625185260,0
1625185320,0
1625185380,0
1625185440,0
1625185500,0
1625185560,0
1625185620,0
1625185680,1
1625185740,0
1625185800,0
1625185860,0
1625185920,1
1625185980,0
1625186040,0
1625186100,0
1625186160,1
1625186220,0
1625186280,0
1625186340,0
1625186400,0
1625186460,0
1625186520,0
1625186580,0
1625186640,0
1625186700,0
1625186760,0
1625186820,0
1625186880,1
1625186940,0
1625187000,0
1625187060,0
1625187120,0
1625187180,1
1625187240,0
1625187300,0
1625187360,0
1625187420,0
1625187480,0
1625187540,0
1625187600,1
1625187660,0
1625187720,0
1625187780,0
1625187840,1
1625187900,1
1625187960,1
1625188020,0
1625188080,0
1625188140,0
1625188200,0
1625188260,0
1625188320,0
1625188380,0
1625188440,1
1625188500,0
1625188560,0
1625188620,0
